name,price,rating,reviews,sold,category,value_score,price_tier,is_overpriced,category_encoded,tier_encoded,pca_1,pca_2
Orignal P47 Wireless Headset Bluetooth Foldable On-Ear Headphone Wireless Earbuds Invisible Ultra Small Bluetooth Handfree for all cell phones,632.0,5.0,1,6,headphones,79.11392405063292,Budget,0,0,0,1.176366775892206,-1.1537356823849478
"Misuli Neckband Bluetooth Earphones Wireless with Mic, Noise Cancelling, Sport Design, 10 Hours Battery, Free Charging Cable",324.0,4.0,23,98,headphones,123.45679012345678,Budget,0,0,0,-0.4730179925432095,-1.2635851025132794
"G01 Neckband Bluetooth Headset - Waterproof, Long Battery Life",750.0,4.2,0,5,headphones,56.0,Mid-Range,0,0,1,0.11330046020634943,-1.2862331934650078
Neckband Wireless Bluetooth 5.4 Headphones HiFi Sound Neckband Earphones Sports Gamer Headsets Noise Reduction,1605.0,4.0,17,38,headphones,24.922118380062308,Premium,1,0,2,-0.2677903966630765,-1.3082395416173
i12 Double Wireless Bluetooth Hand Free with Power Bank AirPod Stereo Earphones White bluetooth ear phone for all cell phones use-Color Family:Black,649.0,4.0,497,23,headphones,61.633281972265024,Budget,0,0,0,-0.7271878194627055,-1.7138229542084433
Super Sound Neckband_Best Sports Neckband_water Resistance_ HEO5 Neckbands_Lenovo Neckband_ Long Lasting battery timing_Hifi Stereo Sounds quality with Heavy Bass_ Neckband Headset,649.0,4.0,53,300,headphones,61.633281972265024,Budget,0,0,0,-1.1352644106208847,-1.1278649657440967
Ibex YG12 Bluetooth 5.4 Neckband Earphones HiFi Sound ENC Noise Cancel LED Display 50H Playtime,870.0,4.2,0,6,headphones,48.27586206896552,Mid-Range,0,0,1,0.11116833571453462,-1.2856063622907692
Open Ear Headphones Clip On Ear Earbuds Hands-Free Noise Canceling Ear Clip For Cell Phone PC Tablet Laptop Computer,308.0,4.0,69,381,headphones,129.8701298701299,Budget,0,0,0,-1.4088911924217582,-1.0760437818381745
"Logitech H390 Ear Pads 1 Pair Soft Memory Foam Replacement Cushions for headgear , Comfortable Protein Leather, Noise-Isolating, Easy Install, 2 paces  Durable headphones Ear Cups,  Foam Best H 390 Earpads Thick Quality H390 headset ear pad covers sponge",319.0,4.0,20,163,headphones,125.39184952978056,Budget,0,0,0,-0.6738954619114281,-1.2093455226232976
Universal Stereo blutooth hand free /Earphone/ With Mic \ Handsfree For All Mobiles uesd,224.0,4.0,46,301,headphones,178.57142857142856,Budget,0,0,0,-1.1346944615104388,-1.1207079109706768
"New Wireless Headphones, P47 Bluetooth Foldable Headset with Microphone Support FM Radio TF for PC TV Smart Phones & Tablets Etc",771.0,4.0,43,221,headphones,51.88067444876784,Mid-Range,0,0,1,-0.8759788758381691,-1.1827213706088475
air buds pro 2 high quality buy one get one free,1150.0,4.2,0,0,headphones,36.52173913043478,Premium,1,0,2,0.132340929129736,-1.290780145640989
P47 Wireless Bluetooth Foldable Headset With Microphone FOR All cell phones and laptop use,717.0,4.0,443,14,headphones,55.78800557880056,Mid-Range,0,0,1,-0.642302798728659,-1.676650113633651
i12 Wireless Bluetooth Hand Free with Power Bank AirPods Stereo Earphones White bluetooth ear phone for all cell phones use,599.0,4.2,0,0,headphones,70.11686143572621,Budget,0,0,0,0.12772363372789997,-1.2900016948770503
Wireless 9D Bluetooth Headset NeckHanging Stereo Noise Reduction Universal 5.0 Sports Headset Microphone,735.0,4.2,0,0,headphones,57.142857142857146,Mid-Range,0,0,1,0.12886329284704645,-1.2901938351745017
"Wireless Headphones, P47 Bluetooth Foldable Headset with Microphone Support FM Radio TF for PC TV Smart Phones & Tablets Etc",823.0,4.0,1796,75,headphones,48.60267314702308,Mid-Range,0,0,1,-2.2378258435436758,-2.741595460388869
K58 Wireless Headphones Bluetooth Neckband Magnetic Earphones Sport Running Earbuds Waterproof Bluetooth 5.2 Headset With Mic by Sm Trader,300.0,4.0,19,61,headphones,133.33333333333334,Budget,0,0,0,-0.3529702186880507,-1.2897251932345821
"Bluetooth Neckband Earphones with Mic - Magnetic, Sports, Sweat-Proof",420.0,4.0,56,210,headphones,95.23809523809524,Budget,0,0,0,-0.8579051736370069,-1.201683119569087
"Wireless Headphones, P47 Bluetooth Foldable Headset with Microphone Support FM Radio TF for PC TV Smart Phones & Tablets Etc",777.0,4.0,194,865,headphones,51.48005148005148,Mid-Range,0,0,1,-3.053415958353335,-0.7941264858249663
Wireless Neckband Bluetooth Headphones Neckband Bluetooth Earphone With Microphone Long Battery Auriculares High Quality Headset Sport For TF Card,1281.0,4.0,56,204,headphones,31.2256049960968,Premium,1,0,2,-0.8318638894260402,-1.2076777375723893
STN-28 Cat Wireless Headphones Bluetooth Over-Ear Headset with Cute Cat Ears,1349.0,4.0,90,386,headphones,29.651593773165303,Premium,1,0,2,-1.437663572366003,-1.0908134179766082
"RGB Wired Gaming Headset for PC, Laptop, PS4, Xbox One & Mobile  Professional 3D Surround Sound RGB Headphones  Noise Canceling Mic with Red LED Light  Soft Earmuffs Over Ear Headset  Best Quality Stereo Bass Gaming Headphone.",1537.0,4.0,155,645,headphones,26.02472348731295,Premium,1,0,2,-2.3162527248851856,-0.938308072522676
"Sport Bluetooth Neckband Pro Air V5.3 + EDR White Bliss Earphones for Ultimate Freedom in Driving, Cycling, Running, & Gym with Rechargeable Balanced Sound & Built-In Mic",732.0,3.5,10,56,headphones,47.814207650273225,Mid-Range,0,0,1,-0.991960175075492,-1.369634649167479
New Special Offer P47 New Multifunctional Noise Cancelling+FM+Mic +Wired Double Mode Mic  Headphones for All Phones,777.0,4.0,34,116,headphones,51.48005148005148,Mid-Range,0,0,1,-0.5371234869073749,-1.2589423189052527
P9 Wireless Bluetooth Headphones With | Mic Noise Cancelling Headsets Stereo Sound Earphones | Sports Gaming Headphones Supports,1048.0,4.0,349,18,headphones,38.167938931297705,Premium,0,0,2,-0.5544664005363579,-1.5965803589117533
"P9 Wireless Bluetooth Headphones with Mic, Power and Volume Control",999.0,4.0,51,259,headphones,40.04004004004004,Premium,0,0,2,-1.0016086327537466,-1.159364694810378
STN-28 Cat Wireless Headphones Bluetooth Over-Ear Headset with Cute Cat Ears,1450.0,4.0,10,79,headphones,27.58620689655172,Premium,1,0,2,-0.3904661317085598,-1.2696092726136465
":  🎧 P9 Wireless Bluetooth Headphones with Mic – Noise Cancelling Stereo Sound Headset, HiFi Deep Bass Over Ear Earphones, Foldable Sports & Gaming Headphone, FM Radio, SD Card & AUX Support, Compatible with Android, iPhone, Laptop & PC",1320.0,4.0,21,107,headphones,30.303030303030305,Premium,1,0,2,-0.49083413723674246,-1.256179161451796
P9 Wireless Bluetooth Headphones With Mic Noise Cancelling Headsets Stereo Sound Earphones Sports Gaming Headphones Supports,1099.0,5.0,1,42,headphones,45.49590536851683,Premium,0,0,2,1.0673227457598757,-1.1257262559500103
"Wireless Headphones, P47 Bluetooth Foldable Headset with Microphone Support FM Radio TF for PC TV Smart Phones & Tablets Etc Now Available  al Flick Cart Store ant reasonable price",1230.0,4.2,0,0,headphones,34.14634146341464,Premium,1,0,2,0.133011316846881,-1.2908931693453722
Special Edition P47 Headphone with Pop Window Over The Ear Wireless Bluetooth Headphone Support Sd Card use,771.0,5.0,1,6,headphones,64.85084306095979,Mid-Range,0,0,1,1.1775315745507453,-1.1539320610713135
P47 Wireless Bluetooth Headphones Foldable Stereo Headset with Built-in Mic for Android Devices and PC,899.0,4.0,112,736,headphones,44.493882091212456,Mid-Range,0,0,1,-2.5624773381050936,-0.8295529454959268
"RGB Gaming Headphones with 7.1 Surround Sound, Noise-Cancelling Mic, and Deep Bass for PC, Pubg Mobile, PS4, PS5, Xbox Series X, Xbox One, Laptop, Nintendo Switch – Over-Ear Wired Headset with LED Lights, Adjustable Headband, and Comfortable Ear Cushions",1487.0,3.5,6,28,headphones,23.53732347007397,Premium,1,0,2,-0.893623855432425,-1.389708007632894
Special Edition P47 Headphone with Pop Window Over The Ear Wireless Bluetooth Headphone Support Sd Card,779.0,4.0,23,90,headphones,51.34788189987162,Mid-Range,0,0,1,-0.4441035138616887,-1.2705988586784638
Aroma Neckband Wireless Bluetooth 5.2 Earphones Magnetic Neckband Headphones LED Display HIFI Headset Sport Active Noice Cancelling Bass Handsfree Earbuds,687.0,4.0,30,126,headphones,58.22416302765648,Mid-Range,0,0,1,-0.5651009680928802,-1.2475599287222205
P47 On Ear Wireless Headphones Dynamic Plastic Mobile Phone Earphone with Volume Control / with Microphone / Noise-isolating Headset,771.0,4.0,16,51,headphones,51.88067444876784,Mid-Range,0,0,1,-0.31453092607433175,-1.2958856091966675
"Gaming Headphone with Mic – Noise Cancelling, 7.1 Surround Stereo Sound, Deep Bass, RGB LED Light, Wired Over-Ear Headphones, Soft Memory Earmuffs, Adjustable Headband, Compatible with Smartphones, PS4, PS5, Xbox, PC, Laptop – SnapMart",1482.0,4.0,6,16,headphones,26.99055330634278,Premium,1,0,2,-0.1883687286955589,-1.3165340149291598
Open Ear Headphones Clip On Ear Earbuds Hands-Free Noise Canceling Ear Clip For Cell Phone PC Tablet Laptop Computer,369.0,5.0,3,21,headphones,135.50135501355015,Budget,0,0,0,1.125020402423304,-1.1430644015983253
"Imported 100% P9 Wireless Bluetooth Headphones with Mic – Hi-Fi Sound, Noise Cancelling, Foldable Over-Ear – Best for Music, Gaming, Calls – Long Battery – Compatible with Android, iPhone – Best Wireless Headphones",899.0,4.2,0,0,headphones,46.71857619577308,Mid-Range,0,0,1,0.13023758766719362,-1.2904255337684871
"Lenovo HE05 Pro Original Bluetooth Neckband Earphones - Clear Sound, Wireless Ease",369.0,4.0,6,28,headphones,108.40108401084012,Budget,0,0,0,-0.23534797062072635,-1.3054051718721718
Ambie AirCuff TWS Wireless Earbuds | Open-Ear Design | Bluetooth 5.3 | HD Sound | Lightweight & Comfortable | Long Battery,636.0,5.0,1,27,headphones,78.61635220125787,Budget,0,0,0,1.1105084678598842,-1.1370176322230905
Magnetic Bluetooth 5.2 Neck Band Earphones with LED Display & Noise Cancellation,933.0,4.2,0,0,headphones,45.016077170418,Mid-Range,0,0,1,0.13052250244698027,-1.29047356884285
"Pro IV  RGB Gaming Headphones with Noise Cancelling Microphone  360° Surround Sound Wired Over-Ear Headset for PC, Laptop, PS4 & Mobile  Deep Bass Gaming Gear with Soft Earpads - Unique Mall.",1479.0,4.0,134,542,headphones,27.04530087897228,Premium,1,0,2,-1.971747761248353,-1.00297115477154
P9 Wireless Bluetooth Headphones Foldable Wireless Headphones with Mic Stereo Headset Support FM Radio TF for PC TV Tablets & Smart Phones,923.0,4.0,281,14,headphones,43.33694474539545,Mid-Range,0,0,1,-0.47234904065696376,-1.5436325157699282
"Wireless Headphones, P47 Bluetooth Foldable Headset with Microphone Support FM Radio TF for PC TV Smart Phones & Tablets Etc",775.0,4.0,129,582,headphones,51.61290322580645,Mid-Range,0,0,1,-2.0979632087710147,-0.9660074129311054
"P9 Wireless Bluetooth Headphones | HiFi Stereo Over-Ear | Built-in Mic | Sports Headset for iPhone, Tablet, PC",870.0,4.0,9,45,headphones,45.97701149425287,Mid-Range,0,0,1,-0.2876059949438602,-1.2950434268026492
P9 Wireless Bluetooth Headphones with Mic,1104.0,4.0,195,942,headphones,36.231884057971016,Premium,1,0,2,-3.2933175571773963,-0.7340911247458859
"Monster Gaming Headphones Wireless Bluetooth 5.4 Earphones, MQT52 Long Battery Life Dual Mode HIFI Stereo Sound Headset With Mic",2290.0,5.0,2,9,headphones,21.83406113537118,Premium,0,0,2,1.179809001709537,-1.1545118912677157
New S109 Wireless Bluetooth Headset Hanging Ear Unisex Driving Can Answer The Phone Long Standby 1 Minute Fast Charge Single Headse,274.0,4.0,32,159,headphones,145.98540145985402,Budget,0,0,0,-0.674183027747011,-1.2223421273352428
"P47 On-Ear Wireless Bluetooth Headphones with Volume Control, Microphone, Noise-Isolating, Foldable Design, TF Card & FM Radio Support",789.0,4.0,33,150,headphones,50.69708491761723,Mid-Range,0,0,1,-0.6426664936280009,-1.231059910811395
"P47 Wireless headphones with Microphone Bluetooth Foldable Headset Support FM Radio TF for PC ,TV Smart Phones & Tablets etc.",647.0,5.0,9,31,headphones,77.27975270479135,Budget,0,0,0,1.0897422905576502,-1.1404308484741292
Magnetic Neckband Headphones Wireless Bluetooth 5.2 Earphones LED Display Headset Sport Noise Cancel Earbuds with Mic,999.0,3.0,3,10,headphones,30.03003003003003,Premium,0,0,2,-1.5057637401965225,-1.4836078152771601
"I7S Mini  TWS Airpods_ with Super Sound & High Quality Touch Sensors True Stereo Headphones with Built in Mic 10m Transmission Bluetooth Wireless Earbuds , Charging Case Sport Headset for all Bluetooth Smart devices.",599.0,4.0,73,370,headphones,66.7779632721202,Budget,0,0,0,-1.3760916560293939,-1.0885065108092824
"Original P47 Wireless Bluetooth Headset – Foldable On-Ear Headphones with Ultra-Compact Invisible Earbuds, Hands-Free Calling, High-Quality Noise-Canceling Sound, Long Battery Life, Comfortable Portable Design, Compatible with All Smartphones (iOS & Andro",1287.0,4.2,0,0,headphones,32.63403263403264,Premium,1,0,2,0.13348896809534677,-1.2909736987347453
"Wired Gaming Headphones with Mic for PS4 Xbox One Switch PC Laptop | Over-Ear Noise Cancelling | Surround Sound | LED Light | Soft Cushion Earmuffs | Gaming Headset for COD, PUBG,",1472.0,4.0,40,263,headphones,27.17391304347826,Premium,1,0,2,-0.9987729340493395,-1.1477956597187498
M10 Air buds Wireless Bluetooth EarBuds Stereo Earphones with Power bank Bluetooth Ear phone Ear Buds Airdots Premium Quality For All Smart Phones,646.0,4.0,509,31,headphones,61.91950464396285,Budget,0,0,0,-0.7647759045571754,-1.7173224955954318
Airpods_Pro Wireless Earbuds Bluetooth 5.0 Compatible with IOS and Android,736.0,4.0,1728,100,headphones,54.34782608695652,Mid-Range,0,0,1,-2.246383525457076,-2.6656066683130444
Air 31 airpods dual 5.2 Earbuds handfree bluetooth Wireless Earbuds Headphones Bluetooth Headset Earbud Single Wireless Earphone With Mic Stereo For all phones,499.0,4.0,39,142,headphones,80.16032064128255,Budget,0,0,0,-0.6262256490698019,-1.2419584905407157
P47 5.0 EDR Wireless Bluetooth Headset with Charging Cable - Premium Quality,694.0,4.2,0,7,headphones,60.518731988472624,Mid-Range,0,0,1,0.10655577666928329,-1.2845613434103131
Lenovo HEO5 X Wireless Bluetooth 5.0 Sports Earphones Headset Neckband_Waterproof Neckband_Sports Neckband_Noice Cancellation in Calling_Magnetic Ear buds_Long Battery Timing UpTo 8 hours,725.0,4.0,32,163,headphones,55.172413793103445,Mid-Range,0,0,1,-0.6829545412617356,-1.21979383154545
New Wireless Girls Cat Headphone Model STN28  Best Bluetooth 5.0 Stereo Connectivity Headset,1163.0,4.0,49,229,headphones,34.393809114359414,Premium,1,0,2,-0.9040262730718266,-1.1818416097250235
"Original P47 wireless headset is a Bluetooth foldable on-ear headphone with wireless earbuds that are invisible, incredibly small, and handfree for all cell phones.",1050.0,4.0,16,109,headphones,38.095238095238095,Premium,0,0,2,-0.4941799008276638,-1.25009050897854
"Ambie Wireless Ear Clips 5.3 Bluetooth Headphones, Comfortable Ear Cuffs, Premium Sound Quality",598.0,4.0,12,67,headphones,66.88963210702342,Budget,0,0,0,-0.362030170921569,-1.2796077565354589
"P47 Wireless Bluetooth Headphones, Stereo Foldable Headset with Built-in Mic, Compatible with Android Devices and PC",899.0,4.0,75,455,headphones,44.493882091212456,Mid-Range,0,0,1,-1.6423596006661514,-1.0228849631853347
Aura Watch Marble - Aura Watch For Men - Aura Watch Black Marble - Aura Watch Arabic - Aura Watch White - Aura Watch For Men Luxury Men - Aura Watch For Boys - Aura Watches - Ghari - Unisex - Fiber Watch,650.0,4.0,8,66,watches,61.53846153846154,Mid-Range,0,4,1,-0.5600539118582124,1.362052118511653
"“Premium Hybrid Men’s Wristwatch – Rotating Rim Dial, Multi-Function Modern Design, Waterproof Metal Strap”Look Like Smart Watch",553.0,4.0,11,47,watches,72.33273056057865,Budget,0,4,0,-0.504365665935841,1.3445895134621653
"Black Arabic Aura Watch For Men Stylish Aura Watch Smartwatch - TimeThe Best Arabic Watch for Men: Arabic Aura"" Arabic Aura Watch for Men",560.0,4.0,9,63,watches,71.42857142857143,Budget,0,4,0,-0.552433421255305,1.3589672771847772
Best White Marble Arabic Aura Unisex Watch | Luxury Marble Effect Dial Wrist Watch with Arabic Numerals | Stylish Fiber Strap Fashion Watch for Men & Women | Elegant Modern Unisex Timepiece in Pakistan,598.0,4.0,11,62,watches,66.88963210702342,Budget,0,4,0,-0.5510541638579319,1.3564714385906473
T800/ T900/ I20 / Ultra 10 / Dt900 / Y80 Ultra Smart Watch / T900 Ultra 2 SmartWatch - 2.09 Infinite Display - 49MM Dial Size - Built-in Games - Bluetooth Calling - Crown Working,1223.0,4.0,922,34,watches,32.70645952575634,Mid-Range,0,4,1,-1.4039811216351195,0.5836348299362368
"i30, i50, DT900 Ultra, Y60 Ultra, T800 Ultra T900 Ultra , Ultra 10in1 , 7in 1 Ultra , T10 Ultra , Y20 Ultra , H20 Ultra 7 straps With Earbuds, Ws10 Ultra 2 , Y80 8 in1 Ultra S100 ultra 9 Available All smart watch in low Rate , High Quality All smart watch",1189.0,4.0,350,15,watches,33.6417157275021,Mid-Range,0,4,1,-0.7506611300921203,1.0392465797932693
7 in 1 Smart Watch - 7 Straps Smart watch Ultra watch 8 for Gift - 7in1 Smart watch for Boys - 7 in 1 Ultra Smart watch for Girls - Ultra 7 in 1 strap - Smart watch with 7 straps - Smart watch 7 in 1 - Ultra Smart watch 7 straps - Smartwatch Ultra 8 watch,1499.0,4.0,8,51,watches,26.6844563042028,Premium,1,4,2,-0.5058738311970263,1.3489071534866894
Black Arabic Aura Watch For Men Stylish Aura Watch 100% Original Watch Amazing Smart Watch,599.0,4.0,10,56,watches,66.7779632721202,Budget,0,4,0,-0.5311811061883721,1.3525147182113308
"Black Aura watch Stylish Wrist Watch for Men & Women – digital Smart Watch Elegant Analog Watch with Premium Design, Casual & Formal Use, Smart Watch",592.0,5.0,15,80,watches,84.45945945945947,Budget,0,4,0,0.7235521884936934,1.53296960429958
"GT7 Ultra Smart Watch 1.52"" HD Display – Bluetooth Calling, Fitness Tracker, Waterproof, Health Monitor – Compatible with All Smartphones & Android",749.0,4.0,42,171,watches,53.4045393858478,Mid-Range,0,4,1,-0.9239904523577921,1.4175524031493716
i20 ultra max suit smartwatch with airbuds wireless charging ultra smart watch - bluetooth call watch with extra straps,1959.0,4.0,16,92,watches,20.41858090862685,Premium,1,4,2,-0.6389725819354806,1.3743251607348876
Pack of 2 - Led Style Fitness Band Led Time & Date Band Watch For Boys & Girls - Best Quality Square Digital Silicone Sports Watch For Men & Women,399.0,3.5,703,30,watches,87.71929824561403,Budget,0,4,0,-1.8385611734899494,0.67910370128511
"Ultra SIM Smart Watch – 1.99"" Display, 24 Sports Modes, Bluetooth, Waterproof, Metal Body + Silicone Strap",588.0,4.0,34,270,watches,68.02721088435374,Budget,0,4,0,-1.2276649769810348,1.5032033121198847
Black Arabic Aura Watch For Men Stylish Aura Watch 100% Original Watch Amazing Smart Watch with Arabic numerals fiber chain unisex Butterfly Clasp,450.0,4.0,1348,70,watches,88.88888888888889,Budget,0,4,0,-1.9657922054092458,0.26284379019362486
Smart Watch T900 Ultra Smart Watch / T900 Ultra 2 SmartWatch - 2.09 Infinite Display - 49MM Dial Size - Built-in Games - Bluetooth Calling - Crown Working,1150.0,4.0,1159,64,watches,34.78260869565217,Mid-Range,0,4,1,-1.7448346484956452,0.41260337194832136
C95 ultra 4G smart watch 2026new arrival [4G LTE SIM]C95 Ultra Android 4GB+64GB Play Store GPS WiFi Bluetooth Health Monitoring Phone Call Smart Android Watch,949.0,4.0,2,29,watches,42.14963119072708,Mid-Range,0,4,1,-0.4352225647592776,1.337101480187638
Original Ultra smart Watch T800/T900 Latest D20 Smart Watch T900 ultra BiG 2.09 Full Touch 49 mm Smart watch for Calling mens & Womans,450.0,4.0,551,22,watches,88.88888888888889,Budget,0,4,0,-0.9875445041001796,0.8804637502028646
"PTA Approved S8 Max Ultra SIM Smart Watch – 1.99"" Display, 24 Sports Modes, Bluetooth, Waterproof, Metal Body + Silicone Strap",1499.0,4.0,42,267,watches,26.6844563042028,Premium,1,4,2,-1.2189253499926616,1.4929440120788438
"Advanced Bluetooth Smart Watch Without Sim Support 1.54"" Full Touch TFT Display, Heart Rate & BP Monitor, Step Counter, Waterproof Fitness Tracker, Call & Message Alerts, Sleep Monitor, Mobile App Sync, Sports Modes, Digital Wristband fo",1149.0,4.0,9,60,watches,34.81288076588338,Mid-Range,0,4,1,-0.5380845734852282,1.3557460399688168
D20 Bluetooth Smart Watch Men Waterproof Sport Fitness Tracker Smart Bracelet Blood Pressure Heart Rate Monitor Y68 Smartwatch,555.0,3.5,22,201,watches,63.06306306306306,Budget,0,4,0,-1.6666230493986074,1.3754520141022744
I20 Ultra Smart Watch - I20 Ultra Max Suit 10 in 1 Smart Watch With Airpods - Ultra 2 Smart Watch with Earbuds Watch Earbuds Ultra 9 Smart Watch Airpods Watch Airpods Smart Watch for Boys Touch Watch Mobile Watch Ultra with Airpods,1738.0,4.0,29,210,watches,23.01495972382048,Premium,1,4,2,-1.0245735824056283,1.457911056529924
K10 ultra 4G smart watch 2025 new arrival [4G LTE SIM] k10Ultra Android 4GB+64GB Play Store GPS WiFi Bluetooth Health Monitoring Phone Call Smart Android Watch,1428.0,4.0,13,66,watches,28.01120448179272,Premium,0,4,2,-0.5587265983984852,1.3568384989771902
"DT900 Ultra Smart Watch with 7-in-1 Interchangeable Straps - Fitness Tracker, Heart Rate Monitor, Sleep Analysis, Bluetooth Connectivity - Multi-Function Smartwatch for Men and Women -Waterproof iOS and Android Compatible - with Health and Fitness Feature",1444.0,4.0,27,178,watches,27.700831024930743,Premium,1,4,2,-0.9245537802692986,1.4344884688612454
Aura watch Arabic Aura Watch marble Design Black and White Aura watch,639.0,4.0,559,29,watches,62.59780907668232,Mid-Range,0,4,1,-1.016232186934363,0.879188156402013
7 in 1 Smart Watch - 7 Straps Smart watch Ultra watch 8 for Gift - 7in1 Smart watch for Boys - 7 in 1 Ultra Smart watch for Girls - Ultra 7 in 1 strap - Smart watch with 7 straps - Smart watch 7 in 1 - Ultra Smart watch 7 straps - Smartwatch Ultra 8 watch,1399.0,4.0,229,11,watches,28.591851322373124,Premium,0,4,2,-0.6106991264984011,1.1353344546719593
hw ultra call 2 2025 new arrival  S8 Ultra Android 4gB+64GB Play Store GPS WiFi Bluetooth Health Monitoring Phone Call Smart Android Watch TikTok YouTube Game,1425.0,4.5,10,44,watches,31.57894736842105,Premium,0,4,2,0.18103767296033757,1.4245146771857853
Special Edition [4G LTE SIM] C95 Ultra Android 4GB+64B Play Store GPS WiFi Bluetooth Health Monitoring Phone Call Smart Android Watch,1695.0,3.5,5,61,watches,20.64896755162242,Premium,1,4,2,-1.2001376708704394,1.2763392616327165
Most Trending Black & White Dial Aura Watch For Men & women 100% Original Watch With New Design & 7 straps Smartwatch,699.0,5.0,26,178,watches,71.5307582260372,Mid-Range,0,4,1,0.4055307818502898,1.601810553894117
Y80 Ultra Smart Watch 8 in 1 - Y80 Smart Watch 8 Straps For Gift - Ultra 2 Smart Watch Y80 - Ultra Watch 8 - Smart Watch for Boys - Smartwatches - Mobile Watch - Touch Watch for Boys - Smart Watch For Girls - Ultra 9 Smart Watch,1315.0,4.0,12,48,watches,30.41825095057034,Mid-Range,0,4,1,-0.502156370415469,1.3434864366068617
Y80 Ultra Smart Watch 8 in 1 - Y80 Smart Watch 8 Straps For Gift - Ultra 2 Smart Watch Y80 - Ultra Watch 8 - Smart Watch for Boys - Smartwatches - Mobile Watch - Touch Watch for Boys - Smart Watch For Girls - Ultra 9 Smart Watch,1149.0,4.0,10,74,watches,34.81288076588338,Mid-Range,0,4,1,-0.5830508998485824,1.3660722813983337
"7 in 1 Ultra Smart Watch for Men Women 2.19"" - 7 Straps Smart watch Ultra watch 8 for Gift - 7in1 Smart watch for Boys - 7 in 1 Ultra Smart watch for Girls - Ultra 7 in 1 strap - Smart watch with 7 straps",1445.0,5.0,11,95,watches,34.602076124567475,Premium,0,4,2,0.6877883721863729,1.5470015612212618
C95 ultra 4G smart watch 2026new arrival [4G LTE SIM]C95 Ultra Android 4GB+64GB Play Store GPS WiFi Bluetooth Health Monitoring Phone Call Smart Android Watch,1695.0,3.5,4,98,watches,20.64896755162242,Premium,1,4,2,-1.315194353951234,1.3066277234746708
Aura Watch for Men Stylish - Original Aura Arabic Dial Watch - Luxury Business Watch for Gents - Aura Watch Black and Blue - Fashionable Aura Watch for Girls and Boys - High Quality Aura Watches with Box - Aura Perfume Design Watch - New Arrival Watch,554.0,4.0,14,99,watches,72.20216606498195,Budget,0,4,0,-0.6706333258547624,1.383530492262543
"DT900 Ultra, H20 Ultra, T800 Ultra T900 Ultra , Ultra 10in1 , 7in 1 Ultra , T10 Ultra , Y20 Ultra , Y80 8 in1 Ultra S100 ultra 2 Available All smart watch in low Rate , High Quality All smart watch S100 Ultra 2 New Smart Watch 7 In 1 Straps 49mm 2.02inch",1199.0,4.0,134,556,watches,33.36113427856547,Mid-Range,0,4,1,-2.2237729678957394,1.6478116984034898
"Original i20 Ultra Max Suit Smart Watch 2.3"" Display – 7 Straps + Earbuds | Heart Rate, Call, Sleep Monitor | Men Women Boys Girls",749.0,4.0,41,221,watches,53.4045393858478,Mid-Range,0,4,1,-1.0798373143165068,1.4581936324918972
T10 Ultra Smartwatch 2.09inch HD Big Screen Magnetic Wireless Charging Wacth 8 49mm Smart Watch Bluetooth Call Sleep Monitor Men Women Watch,1248.0,4.0,33,139,watches,32.05128205128205,Mid-Range,0,4,1,-0.8100563420499519,1.3987697176240665
2025 New SIM Smart Watch 2.45inch 4G Network GPS Wifi Camera 64G ROM Storage Google Play Small Mobile Phone Smartwatch Women,1691.0,4.0,6,51,watches,23.65464222353637,Premium,1,4,2,-0.5021880178400754,1.3502816821999046
2025 new arrival [4G LTE SIM] S8 Ultra Android 4gB+64GB Play Store GPS WiFi Bluetooth Health Monitoring Phone Call Smart Android Watch4G ultra smart watch social media app working PTA approved,1686.0,4.0,18,103,watches,23.72479240806643,Premium,1,4,2,-0.6778519295988964,1.381825102561305
T800 Ultra 2 Smart Watch Series 9 2024 Bluetooth Call Wireless Charging Smartwatch For Android & 10S Premium Quality Hiwatchpro Application,1449.0,4.0,110,805,watches,27.605244996549345,Premium,1,4,2,-2.9780442230655755,1.865503242544587
"Pink Smartwatch for Women with Rose Gold finish—perfect for fashion and fitness.eamless Bluetooth Calling functionality (Make & Receive Calls directly on the watch), Advanced Health Tracker with Heart Rate Monitor, Blood Oxygen, and Sleep Analysis",1199.0,4.0,59,390,watches,33.36113427856547,Mid-Range,0,4,1,-1.6250306543427577,1.577331781228555
i20 Ultra Max Smart Watch for Men - 10 in 1 Smart watch With Airpods Pro & 7 Straps -Golden Smart Watch For men Women -Smart Watch With All Health & Sports Features -Airpods Pro Smart Watch Waterproof Smart Watch Now Available At Madina Store Karachi,1999.0,4.0,13,74,watches,20.01000500250125,Premium,1,4,2,-0.5790433546076215,1.362402726133661
Aura watch Arabic Aura Watch marble Design Black and White Aura watch,650.0,5.0,5,41,watches,76.92307692307693,Mid-Range,0,4,1,0.8567931704013998,1.5100582876308621
New White Marble Arabic Aura Unisex Watch Smart Watch Luxury Marble Effect Dial Wrist Watch Stylish Fiber Strap “White Arabic Aura Smart Watch | Full Touch Display | Heart Rate & Fitness Tracking | Android & iOS Compatible”,629.0,4.0,144,677,watches,63.59300476947536,Mid-Range,0,4,1,-2.618596328730825,1.7367484387069392
